"Everyone laughed at another personâ€™s joke but not at mine during lunch break â€“ clearly, they find me unfunny and dull.
","Duplicate of During lunch with colleagues, no one laughed at my joke but laughed at others'; they must find me dull and unfunny.
in row 33"
"All of my friends are in long-term relationships or getting married, and here I am still single; there's got to be something wrong with me.
","Duplicate of All of my friends are getting married or having babies and here I am still single; something must be wrong with me.
in row 94"
"I missed a couple of questions on the test; I'm definitely going to fail this class.
","Duplicate of I missed a few questions on the exam; I'm definitely going to fail this course.
in row 106"
"I missed a couple of questions on the quiz; I'm definitely going to flunk this course.
","Duplicate of I missed a couple of questions on the quiz; I'm definitely going to flunk this class.
in row 146"
"Whenever thereâ€™s group laughter after someone tells a story but silence follows mine â€“ seems like confirmation that storytelling abilities arenâ€™t entertaining enough for listeners.
","Duplicate of Whenever thereâ€™s laughter after someone else tells a story but silence follows mine â€“ seems confirmation that storytelling abilities aren't entertaining or engaging enough for listeners.
in row 289"
"Watching neighborsâ€™ kids perform confidently at recitals whereas own seems shy on stage - could mean child isnâ€™t as talented or outgoing as theirs appears to be.
","Duplicate of Watching neighbors' children perform confidently at recitals whereas own seems shy on stage - could mean child isnâ€™t as talented or outgoing as theirs appears to be.
in row 236"
"Every time see someone else receiving compliments on fashion choices which rarely receive myself - starts looking like personal style isnâ€™t appealing or noteworthy enough for othersâ€™ recognition.
","Duplicate of Every time see someone else receiving compliments on fashion choices which rarely receive myself - begins looking like personal style isnâ€™t appealing or noteworthy enough for othersâ€™ recognition.
in row 239"
"I received a B+ on my paper; I'm obviously the dumbest person in my class.
","Duplicate of I received a B on my essay while everyone else got As; I must be the dumbest person in the class.
in row 56"
"No one chose me for their group first; they must all think I'm useless on a team.
","Duplicate of During our game night, no one chose me for their team first; they must all think I'm terrible at games.
in row 119"
"My neighbor complimented another neighbor's yard work but said nothing about mine that took hours to complete; she must hate how mine looks.
","Duplicate of My neighbors complimented another neighbor's garden but said nothing about mine; they must hate how mine looks.
in row 131"
