"If someone doesn't prioritize spending time with me, it's because they don't value our relationship at all.
","Duplicate of If someone doesn't make time for me, it means they don’t value our relationship at all.
in row 100"
"I should always have the answer to every question my child asks, otherwise I'm not a good parent.
","Duplicate of I must have a clear answer for every question my child asks, otherwise, I'm failing as a parent.
in row 118"
"In order to stay informed citizens we must read every article on current events thoroughly as soon as it's published
","Duplicate of In order to stay informed citizens we must read every article on current events thoroughly as soon as it's published.
in row 184"
"Children who respect their parents do exactly as they're told promptly without questioning authority
","Duplicate of Children who respect their parents do exactly as they're told promptly without questioning authority.
in row 185"
"Successful individuals seize every opportunity presented to them; passing anything up is seen as laziness
","Duplicate of Successful individuals seize every opportunity presented to them; passing anything up is seen as laziness.
in row 210"
"Exceptional managers give constructive feedback constructively each time ensuring team growth while maintaining morale
","Duplicate of Exceptional managers give constructive feedback constructively each time ensuring team growth while maintaining morale.
in row 212"
"Loving couples solve disagreements immediately through perfect communication skills avoiding any lingering issues
","Duplicate of Loving couples solve disagreements immediately through perfect communication skills avoiding any lingering issues.
in row 213"
"Reliable workers complete tasks ahead of deadlines consistently showcasing proactivity rather than just meeting expectations
","Duplicate of Reliable workers complete tasks ahead of deadlines consistently showcasing proactivity rather than just meeting expectations.
in row 214"
"Great listeners recall every detail shared by others demonstrating unwavering attention during conversations
","Duplicate of Great listeners recall every detail shared by others demonstrating unwavering attention during conversations.
in row 215"
"I should always be the most informed person in every conversation.
","Duplicate of I should always be the most informed person in the room.
in row 40"
"If someone doesn't laugh at my jokes or find me entertaining, it means I'm not interesting as a person.
","Duplicate of If someone doesn't laugh at my jokes, it's because I'm not funny and they don't like me as a person.
in row 91"
"My partner should naturally understand my every need without me having to communicate it.
","Duplicate of My partner should know exactly what I need without me having to communicate it.
in row 19"
"If someone doesn't smile at me, it's because they find something wrong with me personally.
","Duplicate of If someone doesn't smile back at me, it's because they don't like me personally.
in row 175"
"My partner should know exactly what I'm upset about without me having to express it.
","Duplicate of My partner should know exactly what I need without me having to communicate it.
in row 19"
"As a loving spouse, I must fulfill every one of my partner's needs perfectly without them ever having to ask for anything.
","Duplicate of A loving spouse would anticipate all of my needs and fulfill them without me having to ask for anything.
in row 351"
"If I'm not constantly improving in every aspect of my life, then I am failing.
","Duplicate of If I'm not constantly improving, then I'm failing as a person.
in row 64"
"My partner should always know exactly what I'm thinking and feeling without me having to communicate it.
","Duplicate of My partner should know exactly what I need without me having to communicate it.
in row 19"
"If someone doesn't instantly click with me, it's because there's something wrong with my personality.
","Duplicate of If people don't instantly connect with me socially, it means there's something wrong with my personality.
in row 451"
"To be considered intelligent, one must have an opinion on every issue and never admit to not knowing something.
","Duplicate of To be considered intelligent, I must have an opinion on every topic and issue presented to me.
in row 141"
"Friends who really care will remember every detail about what's going on in my life without needing reminders or updates.
","Duplicate of Good friends remember every detail about each other’s lives without needing reminders or updates.
in row 92"
"If someone doesn't make an effort to keep in contact with me regularly, it means they don't truly value our relationship.
","Duplicate of If someone doesn't make an effort to keep in touch with me regularly, it's because they don't really care about our friendship.
in row 305"
"My partner should always know exactly what I'm thinking and feeling without me having to communicate it.
","Duplicate of My partner should know exactly what I need without me having to communicate it.
in row 19"
"If I'm not constantly advancing in my career, then I'm clearly not trying hard enough.
","Duplicate of If I'm not advancing in my career as quickly as my peers, then I'm clearly not working hard enough.
in row 240"
"Good employees never experience burnout; if you're feeling tired, you're not cut out for the job.
","Duplicate of Successful people don't experience fatigue; feeling tired means you're not cut out for success.
in row 443"
"My friends should know exactly how I'm feeling without me having to express anything.
","Duplicate of My friends should know exactly what's wrong without me having to explain anything.
in row 637"
