"If my friends don't invite me to every outing, they must not like me at all.
","Duplicate of If my friends don't invite me to every single event, they must not really like me.
in row 512"
"If I don't finish this book in one sitting, then I'm not a real reader.
","Duplicate of If I don’t finish reading this book in one week, then I’m too slow and not a real reader.
in row 55"
"If I don't get this promotion, it means I'm worthless and my career is going nowhere.
","Duplicate of If I don't get promoted this year, it means my career is going nowhere and I'm a professional failure.
in row 19"
"If we're not always happy in our marriage, then it's doomed to fail eventually.
","Duplicate of If I'm not constantly happy in my relationship, it means we're doomed to fail.
in row 98"
"If this therapy session doesn’t make me feel significantly better immediately, then therapy is useless for me and can never help.
","Duplicate of If this therapy session doesn't make me feel better instantly, then therapy will never work for me and my problems are incurable.
in row 244"
"When my team doesn't win, it feels like we're the absolute worst team in the league.
","Duplicate of If my team isn't the best in the league, then we're absolutely the worst.
in row 174"
"If I don't get every question right on the test, then I haven't learned anything at all.
","Duplicate of If I don't get every question right on this exam, then I've completely failed and haven't learned anything.
in row 84"
"If my friend doesn't agree with me on this issue, then they must disagree with everything I stand for.
","Duplicate of If someone doesn't agree with me on everything, they must totally disagree with me on everything else too.
in row 276"
"When anyone hesitates before agreeing with me; it feels like outright rejection of everything I suggest.
","Duplicate of When someone hesitates before agreeing with your idea; it feels like outright rejection of everything you suggest.
in row 115"
"When someone criticizes a part of my work, it feels like they're saying all my efforts are worthless.
","Duplicate of When someone criticizes a small part of my work, it feels like they are saying everything I do is terrible.
in row 143"
"When anyone yawns while talking to me, clearly they find everything about me boring.
","Duplicate of When someone yawns while I'm talking, they must find everything I say utterly boring.
in row 126"
"When someone critiques a part of my project, they're implying that the entire thing is a failure.
","Duplicate of When someone critiques even a small part of my project, it feels like they're saying the entire thing is a failure and not worth their time.
in row 292"
"If I don't know the answer to every question in class, then I must be the dumbest student.
","Duplicate of Unless I can answer every question correctly in class, then I'm clearly the dumbest student there.
in row 162"
"If this date isn’t perfect from start to finish, we're clearly not compatible and should end things now.
","Duplicate of If this date isn’t perfect from start to finish, then we're clearly not compatible and should just break up now.
in row 219"
"Without constant validation from others about my appearance; you feel as though you’re utterly unattractive and undesirable by anyone.
","Duplicate of Without constant validation from others about my looks; you feel as though you’re utterly unattractive and undesirable by anyone.
in row 446"
"When anyone yawns while talking to me, clearly they find everything about me boring.
","Duplicate of When someone yawns while I'm talking, they must find everything I say utterly boring.
in row 126"
"Unless every aspect of this event goes according to plan without a hitch; then the entire effort was a disaster and waste of time for everyone involved.
","Duplicate of Unless every aspect of this event goes according to plan without a hitch, then the entire effort was a disaster and a waste of time for everyone involved.
in row 373"
"Whenever someone doesn't choose me for their team during group activities; it seems like nobody ever wants me around or values my participation.
","Duplicate of Whenever someone doesn't choose me for their team first, it feels like nobody ever wants me on their team at all.
in row 342"
"If my friend doesn't laugh at my story, they must think I'm completely uninteresting.
","Duplicate of When someone doesn't laugh at my story, they must think I'm completely uninteresting.
in row 194"
"If this training session isn’t life-changing for every participant, then I’m an ineffective trainer and have wasted everyone's time.
","Duplicate of If this training session isn't life-changing for everyone involved, then I'm an ineffective trainer and have wasted everyone's time.
in row 166"
"If I don't get every answer right on this test, then I haven't learned anything at all.
","Duplicate of If I don't get every question right on this exam, then I've completely failed and haven't learned anything.
in row 84"
"When someone critiques how I manage my time, they must think I'm completely disorganized in every aspect of life.
","Duplicate of When someone criticizes how I manage my time once, they must think that every aspect of how I live my life is disorganized and chaotic.
in row 243"
"Without constant praise from my peers for every little achievement; you feel as though your efforts are entirely unappreciated by anyone around you.
","Duplicate of Without receiving constant praise for my work; you feel as though your efforts are entirely unappreciated by anyone around you.
in row 455"
"Anytime there’s a slight miscommunication with someone; you believe that you’re terrible at communicating overall and incapable of making clear points.
","Duplicate of Anytime there’s a slight miscommunication with your partner; you believe that you’re both terrible at communicating overall.
in row 224"
"When someone criticizes one of my decisions once, they must believe that all of my decision-making is flawed.
","Duplicate of When someone criticizes one decision I make, they must think I'm incapable of making any good decisions.
in row 253"
"Unless every person at work is always smiling at me, they must all secretly dislike me.
","Duplicate of Unless every person at work is always friendly to me, they all must dislike me secretly.
in row 196"
"Unless we never argue or disagree in our friendship, it means we're not really friends at all and should part ways.
","Duplicate of Unless we never have any misunderstandings in our friendship, it means we're not really friends at all.
in row 443"
"If this therapy session doesn’t solve all my issues right away, then therapy is useless for me and can never help.
","Duplicate of If this therapy session doesn’t solve all my problems, then therapy is pointless for me and won’t help at all.
in row 188"
"If I'm not the most efficient person at work, then I must be the least productive.
","Duplicate of If I'm not the most productive person at work every single day, then I must be the laziest.
in row 466"
"If I'm not the most knowledgeable person in this meeting, then I know nothing at all.
","Duplicate of If I'm not the most knowledgeable person about a topic in a conversation, then I must know nothing at all about it.
in row 246"
"Unless every single person I meet likes me instantly, I am completely unlikeable.
","Duplicate of Unless every person I meet likes me right away, it means that I am wholly unlikeable.
in row 280"
"Whenever someone declines an invitation from me; it seems like no one ever wants to spend time with me again because they don’t enjoy my company.
","Duplicate of Whenever someone declines an invitation from me; it feels like no one ever wants to spend time with me.
in row 198"
"If I'm not the most efficient person at work, then I must be the least productive.
","Duplicate of If I'm not the most productive person at work every single day, then I must be the laziest.
in row 466"
"When someone criticizes one aspect of my project, they must think the entire concept is flawed and impractical.
","Duplicate of When someone criticizes one aspect of my project, they must think the entire thing is worthless.
in row 45"
"Unless I can solve this problem without any help, then I am totally incompetent in my field.
","Duplicate of Unless I can solve this problem on my own without any help, then I'm completely incompetent and helpless.
in row 34"
"If we don't win every game this season, our team might as well not play because we're obviously no good.
","Duplicate of If we don't win every game this season, our team is worthless and has no talent.
in row 66"
"If I don't get every single answer correct, then studying was completely pointless.
","Duplicate of If I don't get every answer right, then studying was a waste of time.
in row 356"
"If people aren’t always asking about how your day went; you assume that nobody has any interest in your life whatsoever.
","Duplicate of If people aren’t constantly asking about how your weekend went; you assume that nobody has any interest in your life whatsoever.
in row 226"
