"No one replied to my email within a day; everyone must find me unimportant or annoying.
","Duplicate of No one replied to my text message within an hour; they must all find me annoying or unimportant.
in row 103"
"No one asked about my weekend plans; they must find me dull and uninteresting.
","Duplicate of No one asked me about my weekend on Monday morning; they must find me uninteresting and insignificant.
in row 84"
"No one said anything about my new haircut; they must all think it looks terrible.
","Duplicate of No one complimented my new haircut today at work; they probably think it looks terrible.
in row 65"
"""Every time I try to save money, an unexpected expense comes up; it's useless, I'll never have savings.""
","Duplicate of ""Every time I try to save money, something comes up; I'll never have any savings.""
in row 21"
"""Whenever I share an idea, no one seems enthusiastic about it; maybe all of my ideas are just bad.""
","Duplicate of ""Whenever I share my ideas, no one seems interested; maybe all of my ideas are bad.""
in row 172"
"No one acknowledged my new haircut; they probably think it looks awful.
","Duplicate of No one complimented my new haircut today at work; they probably think it looks terrible.
in row 65"
"""Whenever someone criticizes me, they're saying that everything about me is bad.""
","Duplicate of ""Whenever someone criticizes me, it feels like they're saying everything about me is bad.""
in row 183"
"""The last time I tried to learn guitar, it was hard; clearly, music isn't for me.""
","Duplicate of ""The last time I tried to play guitar, it sounded bad; clearly, music isn't something for me.""
in row 270"
"""Each time my plants die, it shows that nothing can grow under my care.""
","Duplicate of ""When any of my plants die despite proper care, it shows that nothing thrives under my care.""
in row 322"
"I missed one question on the homework; I'm never going to pass this class.
","Duplicate of I missed one question on my homework; I'm never going to understand this subject.
in row 118"
"I was five minutes late to work; now everyone thinks I'm the most unreliable employee.
","Duplicate of I was late to one meeting; now everyone at work thinks I'm unreliable.
in row 264"
"""If any of my social media posts get fewer likes than others', then none of what I post is interesting or engaging to anyone.""
","Duplicate of ""If any of my posts don't get likes on social media, then none of what I say matters to anyone.""
in row 390"
"""The last time I attempted public speaking, I stuttered once; clearly, public speaking is not for me.""
","Duplicate of ""The last time I tried public speaking, I got nervous; obviously, public speaking is not for me.""
in row 394"
"No one replied to my text within an hour; they probably all find me annoying or unimportant.
","Duplicate of No one replied to my text message within an hour; they must all find me annoying or unimportant.
in row 103"
"""Whenever someone doesn't laugh at my jokes, it means that none of them are funny and that I'm not humorous at all.""
","Duplicate of ""Whenever someone doesn't laugh at my jokes, it means none of them are funny and that I'm not humorous at all.""
in row 404"
"""When people give me feedback on my work, even if it's constructive, it feels like they're saying everything about what I do is wrong.""
","Duplicate of ""Every time someone gives me constructive feedback, it feels like they're saying everything about me is bad.""
in row 127"
"I missed one question on the test; I'm definitely going to fail this subject.
","Duplicate of I missed one question on the test; I'm definitely going to fail this class.
in row 87"
"No one replied to my text within an hour; they probably all find me annoying or unimportant.
","Duplicate of No one replied to my text message within an hour; they must all find me annoying or unimportant.
in row 103"
"""Whenever someone doesn't laugh at my jokes, it means that none of them are funny and that I'm not humorous at all.""
","Duplicate of ""Whenever someone doesn't laugh at my jokes, it means none of them are funny and that I'm not humorous at all.""
in row 404"
"""When people give me feedback on my work, even if it's constructive, it feels like they're saying everything about what I do is wrong.""
","Duplicate of ""Every time someone gives me constructive feedback, it feels like they're saying everything about me is bad.""
in row 127"
"""Each time my team loses a match, it feels like it's entirely my fault and that I'm bad at all team sports.""
","Duplicate of ""Each time my team doesn't win, it feels like my fault; maybe I'm not cut out for team sports.""
in row 182"
"I didn't get the first job I applied for; I'm never going to be successful in my career.
","Duplicate of I didn't get the first job I applied for; I'm never going to find employment.
in row 295"
"My son got into trouble at school once; he's definitely going to be a problem child forever.
","Duplicate of My son got into trouble at school once; he's definitely going to be a delinquent.
in row 422"
"No one asked me about my weekend on Monday; they must all find me boring and uninteresting.
","Duplicate of No one asked me about my weekend on Monday morning; they must find me uninteresting and insignificant.
in row 84"
"I didn't get the first job I interviewed for; I'm completely unemployable.
","Duplicate of I didn't get the first job I interviewed for; I'll never be employed.
in row 447"
"""Whenever someone doesn't reply to my texts right away, they're obviously ignoring me because they find me annoying.""
","Duplicate of ""Whenever someone doesn't reply to my messages right away, they must be ignoring me on purpose because they don't like me.""
in row 214"
"I missed one question on the test; I'm definitely going to fail this course.
","Duplicate of I missed one question on the test; I'm definitely going to fail this class.
in row 87"
"""Whenever I share an idea, no one seems enthusiastic about it; maybe all of my ideas are just bad.""
","Duplicate of ""Whenever I share my ideas, no one seems interested; maybe all of my ideas are bad.""
in row 172"
"I missed one deadline; I'm completely useless at my job.
","Duplicate of I missed one deadline; I'm completely useless at managing my time.
in row 313"
"I missed one question on the homework; I'm never going to understand this material.
","Duplicate of I missed one question on my homework; I'm never going to understand this subject.
in row 118"
"No one acknowledged my new haircut at work today; they probably think it looks bad.
","Duplicate of No one complimented my new haircut today at work; they probably think it looks terrible.
in row 65"
"I didn't get the first job I applied for; I'm never going to be successful in my career.
","Duplicate of I didn't get the first job I applied for; I'm never going to find employment.
in row 295"
"My son got into trouble at school once; he's definitely going to be a problem child forever.
","Duplicate of My son got into trouble at school once; he's definitely going to be a delinquent.
in row 422"
"My team lost the soccer match; it's all my fault since I was playing too.
","Duplicate of My team lost the soccer match; it's all my fault for not playing better.
in row 343"
"No one replied to my text within an hour; they probably all find me annoying or unimportant.
","Duplicate of No one replied to my text message within an hour; they must all find me annoying or unimportant.
in row 103"
"""Whenever someone doesn't laugh at my jokes, it means that none of them are funny and that I'm not humorous at all.""
","Duplicate of ""Whenever someone doesn't laugh at my jokes, it means none of them are funny and that I'm not humorous at all.""
in row 404"
"""When people give me feedback on my work, even if it's constructive, it feels like they're saying everything about what I do is wrong.""
","Duplicate of ""Every time someone gives me constructive feedback, it feels like they're saying everything about me is bad.""
in row 127"
